,Actor ID/SRN,Actor/Organisation name,UDI-DI code,Status,Nomenclature code(s),Name/Trade name(s),Reference-catalogue number,Additional Product description,Additional information url,Clinical sizes,Labelled as single use,Maximum number of reuses,Need for sterilisation before use,Device labelled as sterile,Containing Latex,Storage and handling conditions,Critical warnings or contra-indications,Reprocessesed single use device,Member state of the placing on the EU market of the device,link
26,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903311 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Software NuroSound NS V1.0 (USB)[EN],CP00.0078,"Se utiliza para almacenar los programas de instalación del software Nurosound 1.0, el manual de instalación y mantenimiento del software de programación Nurosound y el manual de usuario del software de programación Nurosound.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/61e600b2-8fe1-4e61-88b4-99b1d0093eb8
27,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903533 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Programming Box[EN],CP00.0039,"The programming system is within the programming  equipment for cochlear implant products, mainly including programming case, Venus programming wire, Enduro programming wire, programming software u disk (NuroSound Programming Software installation program), micro USB data wire (as shown in Figure 1); The device can connect the signal processing unit of cochlear speech processor with the computer. According to the user's actual listening effect, the cochlear speech processor can be programmed by Nurosound software, so that the user can experience better when using the product. Signal processing unit program can be uploaded and downloaded, the connection status can be displayed through the four blue LED lights.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/315863eb-ebd0-4824-adc2-e50ceb584459
28,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903519 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Programming Cable for Enduro[EN],CP00.0081,Conecte la caja de programación con la unidad de progreso de la señal.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/46eeeb07-d76c-473d-a091-6886c0634b81
29,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903526 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Fitting Cable USB[EN],CP00.0079,Conecte la caja de programación con el software Nurosound.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/05cbae6f-bf4c-4892-8821-d56c27fa07ea
30,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903502 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Programming Cable for VENUS (NSP-60C)[EN],CP00.0080,Conecte la caja de programación con la unidad de progreso de la señal.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/823ed8c0-975b-4a02-8b12-ecc974276572
31,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903939 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Signal processing unit button assembly[EN],CP02.2148,,http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/690e7838-6c65-4610-b299-482cb4267fe1
32,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131904028 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Waterproof case[EN],CP02.2176,,http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ff03eb5e-5679-4c26-9424-187ca37bc08e
33,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903670 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Transmission Wire (28cm)[EN],CP02.2140,Se utiliza para conectar la bobina de transmisión y la unidad de procesamiento de señales.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: Chocking hazard-small parts included in this device. please supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0bfe7d86-8529-419d-8efa-03745daed29b
34,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903663 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Transmission Wire (20cm)[EN],CP02.2139,Se utiliza para conectar la bobina de transmisión y la unidad de procesamiento de señales.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: Chocking hazard-small parts included in this device. please supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/29f96467-fa7e-444e-b4b2-d0fe55d31f1d
35,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903656 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Transmission Wire (10cm)[EN],CP02.2138,Se utiliza para conectar la bobina de transmisión y la unidad de procesamiento de señales.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: Chocking hazard-small parts included in this device. please supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1166a01d-53e0-4ac7-a75e-19ed61a56408
36,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903649 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Transmission Wire (8cm)[EN],CP02.2137,Se utiliza para conectar la bobina de transmisión y la unidad de procesamiento de señales.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: Chocking hazard-small parts included in this device. please supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9f53594b-e9c8-487a-b1c3-2e3cbfb56db8
37,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903632 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Transmission Wire (6cm)[EN],CP02.2136,Se utiliza para conectar la bobina de transmisión y la unidad de procesamiento de señales.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: Chocking hazard-small parts included in this device. please supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c72ee1a9-eedc-4612-b3c0-705053ce15f9
38,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903861 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Earhook[EN],CP02.2147,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8a7f5cf1-15e2-45e0-927a-5e4ef8c9f4fe
39,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903816 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (8#)[EN],CP02.2127,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8e2d73b4-f135-4f04-8e0b-ebb4cc44a1a4
40,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903809 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (6#)[EN],CP02.2126,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ae41f782-d869-4562-8776-dd08d66839ba
41,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903793 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (5#)[EN],CP02.2125,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3d6f5dbb-5d94-4cf2-baf3-493df5a6378a
42,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903786 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (4#)[EN],CP02.2124,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a0c71251-7e9c-4386-bf7e-ce36a34632a1
43,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903779 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (3#)[EN],CP02.2123,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use. | CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f06a94e8-8ece-4726-9202-9d56c7a816a2
44,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903762 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (2#)[EN],CP02.2122,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/99ccca11-9b98-4c88-8303-d2b457d33d8f
45,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903755 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro External Magnet (1#)[EN],CP02.2121,"El imán externo es atraído por el imán de la bobina receptora del implante a través del cuero cabelludo, para asegurar la correcta conexión entre el implante y la bobina de transmisión.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: The Enduro speech processor contains small parts that may cause choking if swallowed or ingested. Please  supervise children under 3 years old during use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/867118c9-eb3a-4dc2-b0e0-301701d6f187
46,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903878 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Remote Control[EN],CP02.2145,"El modelo de mando a distancia es Touch Free, y el mando a distancia es el equipo de alimentación interna, sin piezas de aplicación. El mando a distancia combinado con la unidad de procesamiento de señales de la serie Enduro puede lograr las siguientes funciones:
-Función de control de operaciones: Se puede emparejar con la unidad de procesamiento de señales específica. Una vez emparejado con éxito, opera la unidad de procesamiento, incluyendo el ajuste del volumen, la selección del modo de programa y entrada, la selección del modo, la entrada en el modo de suspensión, etc.
-Muestra el estado de funcionamiento de la unidad de procesamiento de señales: volumen, programa, energía de la batería del BTE y energía de la batería del mando a distancia, y muestra otra información relacionada en la pantalla LED.
-Muestra el estado de funcionamiento del implante: Comprobar la conexión entre la unidad de procesamiento y el implante. [EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | STORAGE WARNING: When the speech processor is not used. please disconnect the connection between the speech processor and battery. and wipe the speech processor. transmission wire. transmission coil and remote controller with clean cloth; please put the speech processor and remote controller into the special electronic dryer or other seal boxes with drying agents. The humid environment may cause the circuit failure of the speech processor & remote controller. so that the normal operation cannot be achieved. If the remote controller is not  used for a long time. please turn off the remote controller. As the remote controller adopts the built-in lithium  ion battery. it is required to carry out charging for it at regular intervals. to keep the battery active (the recommended charging frequency is once every 7-10 days).,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c3b0373f-925d-40b3-9d4b-348e471e66d1
47,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903922 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Charging Stand[EN],CP02.2130,Cargue la batería BTE. [EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0075041c-0317-4232-b4bf-83b77c92ebfb
48,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903618 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Transmission Coil[EN],CP02.2134,Se utiliza principalmente para transmitir y recibir señales de radiofrecuencia.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | WARNING: Chocking hazard-small parts included in this device. please supervise children under 3 years old during  use.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ca35ed90-6c3a-4204-bf67-54d02b196eaf
49,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903908 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Rechargeable BTE Battery[EN],CP02.2132,"Cochlear implant speech processor is powered by the BTE battery, and adopts the rechargeable lithium battery cell. Battery cycle life is at least 300 times.
BTE battery contains 210mAh lithium ion cell. When the battery is fully charged, the normal service time is 
6-10 hours.[EN]",http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/35e8d915-39d8-4767-a271-4718a21a38e6
50,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903489 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Enduro Signal Processing Unit[EN],CP02.2131,Collect sound singnals and carries out encoding for processed sound signals.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,STORAGE WARNING: When the speech processor is not used. please disconnect the connection between the speech processor and battery. and wipe the speech processor. transmission wire. transmission coil and remote controller with clean cloth; please put the speech processor and remote controller into the special electronic dryer or other seal boxes with drying agents. The humid environment may cause the circuit failure of the speech processor & remote controller. so that the normal operation cannot be achieved. If the speech processor is not used for a long time. please disconnect the connection between the speech  processor and battery and put the speech processor into the sealed plastic bag. | CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/bfd282fc-8038-4ae9-9d6c-e45f278ea738
51,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131902086 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Medical Tape[EN],CP00.0067,Se utiliza para fijar la venda elástica y la placa de plástico.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1fa21309-ef5f-4e06-81b2-1890eed9039f
52,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903281 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Elastic Bandage[EN],CP00.0065,Se utiliza para sujetar la placa de plástico. Se recomienda una anchura superior a 10 cm.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5a881ce5-0cad-4db2-a97c-1579e1c95b18
53,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903267 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Plastic Card[EN],CP00.0066,Se utiliza para presionar el imán del implante.[EN],http://www.nurotron.com/index_en.aspx,,No,,No,No,No,,,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/067e7bf9-ed7e-4bec-b523-397024489791
54,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131903182 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Implant magnet[EN],CP01.0017,El sistema de implante coclear Nurotron está destinado a restablecer las sensaciones auditivas mediante la estimulación eléctrica del nervio auditivo en pacientes a partir de los 12 meses de edad a los que se les ha diagnosticado una pérdida auditiva neurosensorial de severa a profunda.[EN],http://www.nurotron.com/index_en.aspx,,Yes,1,Yes,Yes,No,Range of temperatures: between 0℃ and 43℃. | Range of humidity: between 15% and 75%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear. Relative contraindications: 1) Bad physical condition; 2) Uncontrollable epilepsy. | OTHER PRECAUTIONS: 1) Implant can not be reconstructed for other use. 2) Expected service performance of cochlea can not be precisely estimated. Patient and his/her family shall have a practical expectation upon the effect of cochlea. 3) Always ensure asepsis of implant. 4) Make sure no falling of implant on hard objects. 5) Mechanical damages may result in implant failure. such as due to bump on head or other technical failure of electronic device or implant. In case of any technical failure. re-implantation is necessary. 6) Before implantation surgery. patients are suggested taking fitting test of hearing aid. Patients suffering deafness caused by infectious diseases (such as meningitis) are advised to take cochlear implantation immediately. To achieve the best. patients who are ready to take cochlear implantation and their families shall be highly enthusiastic about cochlear implantation and hold a suitable expectation. Meanwhile. they shall understand the importance of periodic fitting of speech processor programs. evaluation and speech therapy.,Yes,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5a7cd8e7-f9a8-47f4-b7ec-1ea9eeeba367
55,CN-MF-000013332,"Zhejiang Nurotron Biotechnology Co., Ltd.",06956131904035 / GS1,On the EU Market,J0301: COCHLEAR IMPLANTABLE DEVICES,Sterile non-magnetic metal plug[EN],CP00.0063,El sistema de implante coclear Nurotron está destinado a restablecer las sensaciones auditivas mediante la estimulación eléctrica del nervio auditivo en pacientes a partir de los 12 meses de edad a los que se les ha diagnosticado una pérdida auditiva neurosensorial de severa a profunda.[EN],http://www.nurotron.com/index_en.aspx,,Yes,1,Yes,Yes,No,Range of temperatures: between -20℃ and 50℃. | Range of humidity: between 0% and 85%.,CONTRAINDICATIONS: Absolute contraindications: 1) Serious malformation of inner ear. such as Michel deformation or cochlea absence; 2) Auditory nerve absence; 3) Deafness caused by non-cochlea illness; 4) Serious mental disease; 5) Uncured purulent mastoiditis of middle ear Relative contraindications 1) Bad physical condition; 2) Uncontrollable epilepsy. | STORAGE WARNING: If chemical desiccant is used. keep it out of children's reach. Do not connect to other equipment and accessories other than those provided by Nurotron. Do not modify this equipment without Nurotron’s authorization. Do not replace the components  of this equipment without technicians. which may cause equipment unable to use. Do not connect your processor with others’ implant users.,No,Spain,https://ec.europa.eu/tools/eudamed/#/screen/search-device/824ec1f6-3075-4367-8426-ac5e6f94791e
