,Actor ID/SRN,Actor/Organisation name,UDI-DI code,Status,Nomenclature code(s),Name/Trade name(s),Reference-catalogue number,Additional Product description,Additional information url,Clinical sizes,Labelled as single use,Maximum number of reuses,Need for sterilisation before use,Device labelled as sterile,Containing Latex,Storage and handling conditions,Critical warnings or contra-indications,Reprocessesed single use device,Member state of the placing on the EU market of the device,link
146,DE-MF-000015709,IBL International GmbH,04049325004559 / GS1,On the EU Market,W01010236: PHENYLKETONURIA,,RE80015,,,,No,3,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4b6e11d8-cf9a-4ff1-b6e0-a8089e9e02aa
147,DE-MF-000015709,IBL International GmbH,04049325004559 / GS1,On the EU Market,W01010236: PHENYLKETONURIA,,RE80015,,,,No,3,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/23d03f64-7f54-4c6d-b48e-eb2342d83ed2
148,DE-MF-000015709,IBL International GmbH,04049325004573 / GS1,On the EU Market,W01010236: PHENYLKETONURIA,,RE80019,,,,No,3,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1478fb91-3188-448e-aeea-a886c4cea21a
149,DE-MF-000015709,IBL International GmbH,04049325004573 / GS1,On the EU Market,W01010236: PHENYLKETONURIA,,RE80019,,,,No,3,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d6622f30-0e51-45b4-981c-90e976f1cfe1
150,TW-MF-000017956,TaiDoc Technology Corporation,04251575910119 / GS1,On the EU Market,W0101060101: GLUCOSE TEST STRIPS,Gluco-T DUO 25 TST ARI DE[DE],TD-4363,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/850fc6a9-4bf6-4be8-93b2-6a62838ff082
151,TW-MF-000017956,TaiDoc Technology Corporation,04251575910157 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test DUO Starterset mg/dl ARI DE[DE],TD-4285,"""Inhalt:
Messgerat, Teststreifen, Blutlanzetten, Kontrollösung, Lanzettiergerät""[DE]",,,No,,No,No,No,2 °C - 32 °C,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/990f02d6-d085-4fa7-a4d4-a9b90c60fe83
152,TW-MF-000017956,TaiDoc Technology Corporation,04251575910164 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test DUO Starterset mmol/l ARI DE[DE],TD-4285,"""Inhalt:
Messgerat, Teststreifen, Blutlanzetten, Kontrollösung, Lanzettiergerät""[DE]",,,No,,No,No,No,2 °C - 32 °C,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/69e45046-19b3-40c9-b910-76f3fe1de711
153,TW-MF-000017956,TaiDoc Technology Corporation,04251575910171 / GS1,On the EU Market,W0101060101: GLUCOSE TEST STRIPS,Gluco-test Plus 25TST ARI DE[DE],TD-4304,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/aa67aeaf-1269-4cf2-951a-b45cae4ccf1c
154,TW-MF-000017956,TaiDoc Technology Corporation,04251575910188 / GS1,On the EU Market,W0101060101: GLUCOSE TEST STRIPS,Gluco-test Plus 50TST ARI DE[DE],TD-4304,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a0fcec75-36e0-4ef1-973d-a9058b50d887
155,TW-MF-000017956,TaiDoc Technology Corporation,04251575910195 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test Plus Starterset orange ARI DE[DE],TD-4230,"Inhalt:
Messgerat, Teststreifen, Blutlanzetten, Kontrollösung, Lanzettiergerät[DE]",,,No,,No,No,No,4 °C - 40 °C,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/4c4a99a8-2e7b-46e1-8540-c35285edb202
156,TW-MF-000017956,TaiDoc Technology Corporation,04251575910263 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-tes Plus Starterset weiß ARI DE[DE],TD-4230,"Inhalt:
Messgerat, Teststreifen, Blutlanzetten, Kontrollösung, Lanzettiergerät[DE]",,,No,,No,No,No,4 °C - 40 °C | max. 85 % R.H.,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/429c0560-e8bc-46b4-9f4c-d7c431c6d14a
157,TW-MF-000017956,TaiDoc Technology Corporation,04251575910263 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test Plus Starterset weiß ARI DE[DE],TD-4230,"Inhalt:
Messgerat, Teststreifen, Blutlanzetten, Kontrollösung, Lanzettiergerät[DE]",,,No,,No,No,No,4 °C - 40 °C | max. 85 % R.H.,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ce2ce521-5717-43bf-8693-66613b77ae8b
158,TW-MF-000017956,TaiDoc Technology Corporation,04251575910270 / GS1,On the EU Market,W0101060101: GLUCOSE TEST STRIPS,Gluco-test 2x25 TST ARI DE[DE],TD-4301,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/65b54437-58e3-4f69-84eb-e79f23c6612d
159,TW-MF-000017956,TaiDoc Technology Corporation,04251575910300 / GS1,On the EU Market,W010106010801: BLOOD TEST STRIPS CONTROLS,Gluco-test Plus KLL normal ARI DE[DE],TD-4911,,,,No,,No,No,No,below 30°C,Consult instructions for use,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0cc5da39-17b6-445c-9cfe-9e0094018893
160,TW-MF-000017956,TaiDoc Technology Corporation,04251575910317 / GS1,On the EU Market,W010106010801: BLOOD TEST STRIPS CONTROLS,Gluco-T DUO Kontrolllsg normal ARI DE[DE],TD-4908,,,,No,,No,No,No,below 25°C,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a1e2907c-fd9e-4333-801f-e29104d74117
161,TW-MF-000017956,TaiDoc Technology Corporation,04251575910324 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-tes Plus Starterset weiß Messgerät[DE],TD-4230,,,,No,,No,No,No,"4 °C - 40 °C, max. 85% R.H.",,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fba9f622-c1ca-4416-b2f8-d1b0a990c87e
162,TW-MF-000017956,TaiDoc Technology Corporation,04251575910324 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test Plus Starterset weiß Messgerät[DE],TD-4230,,,,No,,No,No,No,"4 °C - 40 °C, max. 85% R.H.",,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1401fcdc-14f3-493f-aa52-627f7c9929db
163,TW-MF-000017956,TaiDoc Technology Corporation,04251575910331 / GS1,On the EU Market,W0101060101: GLUCOSE TEST STRIPS, GLUCO-TEST PLUS TESTSTREIFEN  10[DE],TD-4304,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/42a81dad-f098-4ce5-8dac-7bded66317e5
164,TW-MF-000017956,TaiDoc Technology Corporation,04251575910355 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test DUO mg/d Messgerät[DE],TD-4285,,,,No,,No,No,No,"-20 °C - 60 °C, max. 95% R.H.",,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d3c0c3f4-ba81-4a46-836e-281a49ce6096
165,TW-MF-000017956,TaiDoc Technology Corporation,04251575910362 / GS1,On the EU Market,W0101060101: GLUCOSE TEST STRIPS,GLUCO-TEST DUO TESTSTREIFEN  10 [DE],TD-4363,,,,Yes,1,No,No,No,,,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/31e6ab47-440b-4caa-ad3e-e3e7666b2063
166,TW-MF-000017956,TaiDoc Technology Corporation,04251575910379 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Gluco-test DUO mmol/l  Messgerät[DE],TD-4285,,,,No,,No,No,No,"-20 °C - 60 °C, max. 95% R.H.",,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9a51421e-2ea4-41fe-86b2-b66bbadcf5b3
167,TW-MF-000017956,TaiDoc Technology Corporation,04251575910393 / GS1,On the EU Market,W0201060102: BLOOD GLUCOSE METERS,Neuanlage Gluco-test Plus Starterset orange ARI DE[DE],TD-4230,,,,No,,No,No,No,"4 °C - 40 °C, max. 85% R.H.",,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/431ee83a-c875-4b61-b174-5beac55e5410
168,DE-MF-000023540,VMscope GmbH,04262370480011 / GS1,On the EU Market,W02029092: VARIOUS HEMATOLOGY / HISTOLOGY / CYTOLOGY INSTRUMENTS - IVD MEDICAL DEVICE SOFTWARE,,Ki-67 Quantifier clinical,,,,No,,No,No,No,,respect the IFU and requirements,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0629322e-5d51-4201-b9a7-a71fa577d3eb
169,DE-MF-000023540,VMscope GmbH,04262370480028 / GS1,On the EU Market,W02029092: VARIOUS HEMATOLOGY / HISTOLOGY / CYTOLOGY INSTRUMENTS - IVD MEDICAL DEVICE SOFTWARE,,ER-PR Quantifier clinical,,,,No,,No,No,No,,Consult Instructions For Use,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d18aa609-4eef-40e7-ad85-41cc8896da92
170,DE-MF-000023540,VMscope GmbH,04262370480035 / GS1,On the EU Market,W02029092: VARIOUS HEMATOLOGY / HISTOLOGY / CYTOLOGY INSTRUMENTS - IVD MEDICAL DEVICE SOFTWARE,,HER2 Quantifier clinical,,,,No,,No,No,No,,Consult Instructions For Use,No,Germany,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5a334df5-db01-41f4-95b2-0cbe434b8193
171,JP-MF-000024143,Tosoh Corporation,04560189210868 / GS1,On the EU Market,W0102100303: THYROGLOBULIN AUTOANTIBODY,,0025491,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/33631929-6e09-497a-8969-f44d3ab28334
172,JP-MF-000024143,Tosoh Corporation,04560189210912 / GS1,On the EU Market,W0102100301: THYROID PEROXIDASE (INCL. MICROSOMAL) ANTIBODIES,,0020490,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3a7d141c-ee57-4a1d-8099-d7780569c862
173,JP-MF-000024143,Tosoh Corporation,04560189211018 / GS1,On the EU Market,W01021304: MYOGLOBIN,,0025397,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/81a1e431-36ea-4997-873e-ff5fc81d120e
174,JP-MF-000024143,Tosoh Corporation,04560189211025 / GS1,On the EU Market,W01021304: MYOGLOBIN,,0025597,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9f187ff9-5672-4a24-a852-13c5432e5767
175,JP-MF-000024143,Tosoh Corporation,04560189211056 / GS1,On the EU Market,W01021306: TROPONIN I/T,,0025315,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1aa1e664-e89d-4847-9d90-3408aec33606
176,JP-MF-000024143,Tosoh Corporation,04560189211063 / GS1,On the EU Market,W01021306: TROPONIN I/T,,0025515,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/48dfeaff-e072-4b22-b9a4-2e19a861259a
177,JP-MF-000024143,Tosoh Corporation,04560189211070 / GS1,On the EU Market,W01020201: IMMUNOGLOBULIN E - TOTAL,,0020395,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0f71be3c-1121-41dc-8bd7-3a8da03a5a03
178,JP-MF-000024143,Tosoh Corporation,04560189211087 / GS1,On the EU Market,W01020201: IMMUNOGLOBULIN E - TOTAL,,0020595,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/84c5cd94-bd87-4f0f-9a0c-a55cd89ed599
179,JP-MF-000024143,Tosoh Corporation,04560189211155 / GS1,On the EU Market,W0102039001: ALPHAFETOPROTEIN,,0020352,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c81ecad3-d321-4233-a9c4-4581da02b77c
180,JP-MF-000024143,Tosoh Corporation,04560189211162 / GS1,On the EU Market,W0102039001: ALPHAFETOPROTEIN,,0020552,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a984cff6-f724-4a22-86f8-942f652a6528
181,JP-MF-000024143,Tosoh Corporation,04560189211179 / GS1,On the EU Market,W0102039002: BETA2-MICROGLOBULIN,,0020559,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/76477fd0-90ca-47a0-acc9-2d5e66e0a656
182,JP-MF-000024143,Tosoh Corporation,04560189211186 / GS1,On the EU Market,W0102039002: BETA2-MICROGLOBULIN,,0020359,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ae8751b2-cc7f-446f-b256-408c75018d5b
183,JP-MF-000024143,Tosoh Corporation,04560189211209 / GS1,On the EU Market,W01020402: FREE THYROXINE,,0020368,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/628f13d3-a28b-4e5c-84ef-0e34ea64eb8e
184,JP-MF-000024143,Tosoh Corporation,04560189211216 / GS1,On the EU Market,W01020405: TRIIODOTHYRONINE,,0020582,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/3a02600e-ce46-41fd-a7b9-f6e872180019
185,JP-MF-000024143,Tosoh Corporation,04560189211223 / GS1,On the EU Market,W01020405: TRIIODOTHYRONINE,,0020382,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d403a5b7-a69c-4fae-99c0-5022660aee3a
186,JP-MF-000024143,Tosoh Corporation,04560189211230 / GS1,On the EU Market,W0102100301: THYROID PEROXIDASE (INCL. MICROSOMAL) ANTIBODIES,,0020390,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6085b7e3-194b-43ed-b484-c7694adff508
187,JP-MF-000024143,Tosoh Corporation,04560189211247 / GS1,On the EU Market,W0102100301: THYROID PEROXIDASE (INCL. MICROSOMAL) ANTIBODIES,,0020590,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/14299060-41e9-4e64-b4e6-96a5d46647fc
188,JP-MF-000024143,Tosoh Corporation,04560189211254 / GS1,On the EU Market,W01020410: THYROID STIMULATING HORMONE,,0020394,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ae21459a-982b-4625-8783-d82ed68e27ad
189,JP-MF-000024143,Tosoh Corporation,04560189211261 / GS1,On the EU Market,W01020410: THYROID STIMULATING HORMONE,,0020594,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/82634305-41f4-452b-9db9-df5aa1aa7d91
190,JP-MF-000024143,Tosoh Corporation,04560189211292 / GS1,On the EU Market,W0102050104: FOLLICLE STIMULATING HORMONE,,0020565,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/47aab963-0ad8-49fe-9a0d-32042f8ea62c
191,JP-MF-000024143,Tosoh Corporation,04560189211308 / GS1,On the EU Market,W0102050104: FOLLICLE STIMULATING HORMONE,,0020365,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e539d2b5-8814-48f3-a07c-c4903fdb754f
192,JP-MF-000024143,Tosoh Corporation,04560189211339 / GS1,On the EU Market,W0102050110: TESTOSTERONE (WITH DEHYDRO AND FREE TESTOSTERONE),,0025304,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d55bcea0-54f5-48f2-9470-e8834c816837
193,JP-MF-000024143,Tosoh Corporation,04560189211346 / GS1,On the EU Market,W0102050110: TESTOSTERONE (WITH DEHYDRO AND FREE TESTOSTERONE),,0025504,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/77354b7d-83a7-476b-b8d8-fd12e00a057f
194,JP-MF-000024143,Tosoh Corporation,04560189211391 / GS1,On the EU Market,W0102060103: INSULIN,,0020560,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6f2ff6f5-b3ed-4ce3-ad8a-de40fcf3ddd6
195,JP-MF-000024143,Tosoh Corporation,04560189211407 / GS1,On the EU Market,W0102060103: INSULIN,,0020360,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/d3a759f0-621c-45d1-b8c6-2fdc9184436d
196,JP-MF-000024143,Tosoh Corporation,04560189211414 / GS1,On the EU Market,W0102060312: PARATHYROID HORMONE INTACT,,0025513,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/a9fe2632-5771-4bc8-8a2a-e46c72e30ecb
197,JP-MF-000024143,Tosoh Corporation,04560189211421 / GS1,On the EU Market,W0102060312: PARATHYROID HORMONE INTACT,,0025313,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/2c788048-3f16-4005-847f-f1c9b0dccbd3
198,JP-MF-000024143,Tosoh Corporation,04560189211438 / GS1,On the EU Market,W0102060402: HUMAN GROWTH HORMONE,,0020566,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/9742eac3-7ca9-4781-84a2-b463609ec865
199,JP-MF-000024143,Tosoh Corporation,04560189211445 / GS1,On the EU Market,W0102060402: HUMAN GROWTH HORMONE,,0020366,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/821b06c4-04ff-4bab-8d7b-140bc5601b80
200,JP-MF-000024143,Tosoh Corporation,04560189211452 / GS1,On the EU Market,W0102070102: FERRITIN,,0020553,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/b6e46615-0a45-4db8-aac0-a699910b95f1
201,JP-MF-000024143,Tosoh Corporation,04560189211469 / GS1,On the EU Market,W0102070102: FERRITIN,,0020353,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/7d4db6a3-4b8a-4ba7-bcdd-b5956ca393f7
202,JP-MF-000024143,Tosoh Corporation,04560189211476 / GS1,On the EU Market,W0102100303: THYROGLOBULIN AUTOANTIBODY,,0020391,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f86602ae-8f10-469d-8873-b3c5b543c517
203,JP-MF-000024143,Tosoh Corporation,04560189211575 / GS1,On the EU Market,W0102030120: PROSTATIC ACID PHOSPHATASE (IC),,0020562,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1abdf31b-1b0d-4854-ae96-4e1475e2028f
204,JP-MF-000024143,Tosoh Corporation,04560189211582 / GS1,On the EU Market,W0102030120: PROSTATIC ACID PHOSPHATASE (IC),,0020362,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c611c8dd-ad5a-437e-8765-0031cb406b02
205,JP-MF-000024143,Tosoh Corporation,04560189211605 / GS1,On the EU Market,W0102030113: TOTAL PROSTATIC SPECIFIC ANTIGEN,,0025312,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/77e86a91-6651-4faa-b6ac-66220e4ddb76
206,JP-MF-000024143,Tosoh Corporation,04560189211612 / GS1,On the EU Market,W0102030113: TOTAL PROSTATIC SPECIFIC ANTIGEN,,0025512,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5fe455ba-79d0-49f1-83e0-0b80d3542bb7
207,JP-MF-000024143,Tosoh Corporation,04560189211636 / GS1,On the EU Market,W0102030114: FREE PROSTATIC SPECIFIC ANTIGEN,,0025511,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/676f3a95-8616-4df7-adee-4b363917ab6b
208,JP-MF-000024143,Tosoh Corporation,04560189211643 / GS1,On the EU Market,W0102030114: FREE PROSTATIC SPECIFIC ANTIGEN,,0025311,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/00ed5e01-aa25-44a9-bf82-4c5ddfcd3ef6
209,JP-MF-000024143,Tosoh Corporation,04560189211650 / GS1,On the EU Market,W0102050105: LUTEINISING HORMONE,,0025396,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/c9ee641c-d933-4fa8-92a6-327eb7f3da53
210,JP-MF-000024143,Tosoh Corporation,04560189211667 / GS1,On the EU Market,W0102050105: LUTEINISING HORMONE,,0020596,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/1dea665f-ba40-4cda-8b70-726c197a3cf9
211,JP-MF-000024143,Tosoh Corporation,04560189211674 / GS1,On the EU Market,W01010115: CREATINE KINASE ISOENZYMES,,0020369,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6f0a0fbf-5f2c-4c37-b393-887290c45d94
212,JP-MF-000024143,Tosoh Corporation,04560189211681 / GS1,On the EU Market,W01010115: CREATINE KINASE ISOENZYMES,,0020569,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/22491faa-63ce-4778-9aa5-22d5227f539f
213,JP-MF-000024143,Tosoh Corporation,04560189211698 / GS1,On the EU Market,W0102060203: CORTISOL,,0020387,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/976e30f4-5abd-462e-88f3-b8d9a10942ee
214,JP-MF-000024143,Tosoh Corporation,04560189211704 / GS1,On the EU Market,W0102060203: CORTISOL,,0020587,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/8b1937f0-fd63-4f56-9a93-762be6e3aa17
215,JP-MF-000024143,Tosoh Corporation,04560189211773 / GS1,On the EU Market,W0102030112: CARCINOEMBRYONIC ANTIGEN,,0020354,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/343b4c99-5951-42ec-a789-ae45eeadd103
216,JP-MF-000024143,Tosoh Corporation,04560189211780 / GS1,On the EU Market,W0102030112: CARCINOEMBRYONIC ANTIGEN,,0020554,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/189673e2-4e9f-42b0-91c0-71da1fc00b96
217,JP-MF-000024143,Tosoh Corporation,04560189211797 / GS1,On the EU Market,W01020407: THYROXINE,,0020558,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/ebe79edf-ebdd-4a59-93e7-57abc723188c
218,JP-MF-000024143,Tosoh Corporation,04560189211803 / GS1,On the EU Market,W01020407: THYROXINE,,0020358,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/e277a0e8-81d0-4ed5-8eda-afed79e3ec66
219,JP-MF-000024143,Tosoh Corporation,04560189211810 / GS1,On the EU Market,W0102050108: PROLACTIN,,0020555,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/81928253-2561-457f-9041-78a7b365534d
220,JP-MF-000024143,Tosoh Corporation,04560189211827 / GS1,On the EU Market,W0102050108: PROLACTIN,,0020355,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/73c7c84c-7375-46f8-beb8-fcf05b19cc57
221,JP-MF-000024143,Tosoh Corporation,04560189211858 / GS1,On the EU Market,W0102030102: CANCER ANTIGEN 15-3,,0020302,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/f7afdd47-f05b-40c0-91d7-890b3e7fbda5
222,JP-MF-000024143,Tosoh Corporation,04560189211865 / GS1,On the EU Market,W0102030102: CANCER ANTIGEN 15-3,,0020502,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/0fc7ff3e-6629-4b27-98e4-deaaa8c6e59d
223,JP-MF-000024143,Tosoh Corporation,04560189211872 / GS1,On the EU Market,W0102070204: VITAMIN B12,,0020293,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6badbb8c-7f6d-4db3-89f0-b3f7859a81e3
224,JP-MF-000024143,Tosoh Corporation,04560189211889 / GS1,On the EU Market,W0102070204: VITAMIN B12,,0020393,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/dfae1337-5d72-40b2-a311-1850e212acd8
225,JP-MF-000024143,Tosoh Corporation,04560189211896 / GS1,On the EU Market,W0102070204: VITAMIN B12,,0020706,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/fdf57cbe-bc8f-49cd-b980-39ace639bc37
226,JP-MF-000024143,Tosoh Corporation,04560189211902 / GS1,On the EU Market,W0102070204: VITAMIN B12,,0020593,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/5008f36a-ca83-4e09-956b-13cd116f3175
227,JP-MF-000024143,Tosoh Corporation,04560189211919 / GS1,On the EU Market,W0102070103: FOLATE,,0020292,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/6b158774-29bf-4869-9bd4-3665866034e1
228,JP-MF-000024143,Tosoh Corporation,04560189211926 / GS1,On the EU Market,W0102070103: FOLATE,,0020392,,,,No,,No,No,No,2 to 8 Celsius degree,,No,Belgium,https://ec.europa.eu/tools/eudamed/#/screen/search-device/622156ac-8ecd-4383-a5a3-721ed13989f3
